Latitude,Longitude
18.42969,73.84157
18.42951,73.84165
18.42922,73.84174
18.42907,73.84178
18.42902,73.84178
18.42886,73.84181
18.4283,73.84187
18.42805,73.8419
18.42782,73.84197
18.42759,73.84204
18.42746,73.84208
18.42735,73.84212
18.42713,73.84222
18.42683,73.84238
18.42655,73.84253
18.42624,73.84271
18.42595,73.84288
18.42577,73.84299
18.42546,73.84317
18.42462,73.84369
18.42434,73.8439
18.42413,73.84407
18.42403,73.84417
18.42385,73.84434
18.42361,73.84458
18.42329,73.84491
18.42311,73.8451
18.42294,73.84527
18.42274,73.84544
18.42261,73.84554
18.42247,73.84564
18.42222,73.84579
18.42213,73.84584
18.42189,73.84596
18.42171,73.84604
18.4215,73.84612
18.42134,73.84618
18.42114,73.84624
18.42082,73.84634
18.4206,73.8464
18.42036,73.84646
18.42026,73.84648
18.42011,73.84653
18.41963,73.84668
18.41901,73.84688
18.41858,73.847
18.41839,73.84706
18.41818,73.84712
18.41802,73.84717
18.41786,73.8472
18.41756,73.84726
18.41731,73.84731
18.41702,73.84735
18.41681,73.84738
18.41664,73.84739
18.41645,73.84741
18.41627,73.84743
18.41602,73.84745
18.41577,73.84746
18.41554,73.84746
18.41535,73.84745
18.41522,73.84744
18.41507,73.84743
18.41456,73.84738
18.41385,73.8473
18.41266,73.84719
18.4124,73.84716
18.41207,73.84713
18.41177,73.84712
18.4115,73.84712
18.41117,73.84714
18.41087,73.84715
18.41011,73.84718
18.40922,73.8472
18.40835,73.84722
18.40792,73.84723
18.40755,73.84726
18.40732,73.84728
18.40671,73.84735
18.40588,73.84743
18.40498,73.84763
18.40386,73.84787
18.40256,73.84823
18.40236,73.84828
18.40096,73.84885
18.39911,73.84973
18.39737,73.85084
18.39576,73.85187
18.39551,73.85204
18.39485,73.8524
18.39471,73.85248
18.39455,73.85264
18.39442,73.85276
18.3943,73.8529
18.39419,73.85304
18.39409,73.85319
18.39398,73.85339
18.39382,73.85361
18.39324,73.85438
18.39304,73.85464
18.39278,73.85495
18.39256,73.8552
18.39256,73.85521
18.39234,73.85542
18.39207,73.85567
18.39191,73.85582
18.39176,73.85592
18.39149,73.85614
18.3914,73.8562
18.39129,73.85626
18.39117,73.85632
18.39066,73.8565
18.39052,73.85655
18.39031,73.8566
18.39019,73.85664
18.39004,73.85667
18.38985,73.85671
18.38974,73.85672
18.38957,73.85673
18.38919,73.85673
18.3889,73.85671
18.38866,73.85669
18.38845,73.85665
18.3883,73.85663
18.38809,73.85658
18.38716,73.85635
18.38707,73.85632
18.38684,73.85625
18.3867,73.85622
18.38655,73.8562
18.38584,73.85607
18.38511,73.85597
18.38426,73.85588
18.38425,73.85588
18.38397,73.85586
18.38339,73.85582
18.38242,73.85573
18.38182,73.85566
18.38031,73.85543
18.37971,73.85533
18.37913,73.85529
18.37855,73.85528
18.37803,73.85532
18.37755,73.85539
18.37689,73.8555
18.37639,73.85556
18.37607,73.8556
18.37593,73.85561
18.37537,73.85563
18.37477,73.85564
18.37459,73.85564
18.37443,73.85564
18.37405,73.85561
18.37371,73.85557
18.37354,73.85553
18.37336,73.85547
18.37324,73.85543
18.37311,73.85537
18.373,73.85531
18.37262,73.8551
18.37191,73.85466
18.37146,73.85443
18.37134,73.85437
18.37114,73.8543
18.37069,73.85417
18.37031,73.85408
18.37005,73.85402
18.36988,73.85399
18.36954,73.85394
18.36943,73.85393
18.36816,73.85387
18.36715,73.85382
18.3664,73.85379
18.36568,73.85378
18.36455,73.85374
18.36433,73.85373
18.36385,73.85371
18.3632,73.85368
18.36274,73.85366
18.36171,73.85362
18.36139,73.8536
18.36041,73.85356
18.35969,73.85353
18.35936,73.85352
18.35884,73.85351
18.3583,73.85349
18.35742,73.85347
18.3569,73.85344
18.35645,73.8534
18.35586,73.85331
18.35514,73.85317
18.35463,73.85307
18.35393,73.8529
18.35323,73.85275
18.35319,73.85275
18.35224,73.85257
18.3509,73.85231
18.35063,73.85225
18.35014,73.85213
18.34978,73.85205
18.34902,73.85188
18.34895,73.85187
18.34857,73.85178
18.34811,73.85169
18.34757,73.85159
18.34709,73.85151
18.34679,73.85146
18.34656,73.85145
18.34648,73.85145
18.34646,73.85144
18.34631,73.85144
18.34624,73.85144
18.34606,73.85146
18.34593,73.85148
18.34573,73.85153
18.34558,73.85156
18.34547,73.85161
18.34541,73.85163
18.34529,73.85169
18.34512,73.85177
18.34479,73.85197
18.34472,73.85201
18.34407,73.85247
18.34365,73.85275
18.34322,73.85303
18.34294,73.85321
18.34275,73.85331
18.3425,73.8534
18.34236,73.85343
18.34206,73.85351
18.3419,73.85353
18.34187,73.85353
18.34158,73.85353
18.34129,73.85351
18.34094,73.8535
18.34065,73.85346
18.33828,73.85322
18.33763,73.85317
18.33686,73.8531
18.33676,73.85309
18.3336,73.85282
18.33248,73.85273
18.33205,73.85271
18.33155,73.85267
18.33098,73.85262
18.33077,73.8526
18.33014,73.85252
18.32944,73.85246
18.32858,73.85239
18.32764,73.85231
18.32743,73.8523
18.3271,73.85229
18.32693,73.85229
18.32679,73.8523
18.32667,73.85231
18.32656,73.85232
18.32641,73.85235
18.32632,73.85237
18.32624,73.85239
18.32617,73.8524
18.32604,73.85245
18.32593,73.85249
18.32589,73.8525
18.32562,73.85266
18.32539,73.85282
18.32513,73.85307
18.32497,73.85324
18.3248,73.8535
18.32432,73.85429
18.32394,73.85491
18.32367,73.85535
18.32311,73.85599
18.32275,73.85633
18.32242,73.8566
18.32224,73.85673
18.32198,73.85688
18.32144,73.8574
18.32097,73.85781
18.32072,73.85797
18.32059,73.85805
18.3204,73.85813
18.32022,73.8582
18.31997,73.85829
18.31959,73.85842
18.31914,73.85858
18.31894,73.85866
18.31876,73.85874
18.31861,73.85882
18.31849,73.8589
18.31836,73.85899
18.31831,73.85904
18.31826,73.85907
18.3182,73.85913
18.31815,73.85918
18.3181,73.85923
18.31788,73.85947
18.31781,73.85956
18.31771,73.85968
18.31759,73.85983
18.31749,73.85997
18.31742,73.86007
18.31684,73.86081
18.31669,73.86102
18.31634,73.86149
18.31606,73.86187
18.31578,73.86223
18.31566,73.86237
18.31506,73.86311
18.31439,73.86398
18.31421,73.86422
18.31382,73.86473
18.31357,73.86504
18.31335,73.86529
18.31321,73.86542
18.31321,73.86543
18.31305,73.86557
18.31291,73.86566
18.31276,73.86576
18.31265,73.86583
18.31232,73.86601
18.3115,73.8665
18.31109,73.86674
18.31028,73.86723
18.30975,73.86752
18.30961,73.86759
18.30943,73.86768
18.30907,73.86781
18.3089,73.86786
18.30875,73.86788
18.30865,73.86789
18.30855,73.8679
18.3082,73.86792
18.30791,73.86792
18.30764,73.86792
18.30738,73.86793
18.30712,73.86793
18.30694,73.86795
18.30673,73.86797
18.30656,73.86801
18.30641,73.86806
18.30625,73.86811
18.30609,73.86819
18.30597,73.86825
18.30584,73.86833
18.30574,73.8684
18.30561,73.8685
18.3055,73.86859
18.30536,73.86873
18.30508,73.869
18.3049,73.86918
18.30488,73.8692
18.30471,73.86937
18.3039,73.87022
18.30348,73.87065
18.30346,73.87068
18.30293,73.87123
18.30245,73.87172
18.30209,73.87213
18.30172,73.87253
18.30132,73.87297
18.30119,73.8731
18.30113,73.87316
18.30106,73.87323
18.30099,73.87328
18.30086,73.87336
18.30074,73.87343
18.30055,73.87353
18.30033,73.87363
18.30012,73.87371
18.29993,73.87377
18.29976,73.87381
18.29963,73.87382
18.29961,73.87383
18.29944,73.87383
18.29926,73.87383
18.29914,73.87383
18.29902,73.87382
18.29893,73.87381
18.2988,73.87379
18.2987,73.87377
18.29844,73.87369
18.2982,73.8736
18.298,73.87352
18.29726,73.87316
18.29643,73.87274
18.29623,73.87263
18.29598,73.87253
18.29574,73.87242
18.29536,73.87229
18.29518,73.87223
18.29484,73.87215
18.29444,73.87209
18.29424,73.87206
18.29402,73.87205
18.29384,73.87205
18.29372,73.87205
18.29349,73.87206
18.29334,73.87208
18.2932,73.87209
18.29306,73.87212
18.2929,73.87215
18.2927,73.8722
18.29248,73.87227
18.29241,73.87229
18.29229,73.87233
18.292,73.87243
18.29178,73.87251
18.29152,73.87261
18.2909,73.87284
18.29016,73.87311
18.29014,73.87312
18.28981,73.87325
18.28973,73.87328
18.28942,73.87339
18.28912,73.87349
18.28887,73.87357
18.28878,73.87361
18.28817,73.87382
18.28743,73.87408
18.28681,73.8743
18.2867,73.87434
18.28626,73.87448
18.28612,73.87453
18.28535,73.8748
18.28513,73.87487
18.28431,73.87516
18.28375,73.87535
18.28347,73.87545
18.28339,73.87548
18.28293,73.87564
18.2825,73.8758
18.28191,73.87601
18.2815,73.87615
18.28132,73.87622
18.28077,73.87641
18.28035,73.87654
18.27964,73.8768
18.27935,73.87687
18.27851,73.87717
18.2783,73.87725
18.27758,73.8775
18.27672,73.87781
18.27662,73.87785
18.27654,73.87787
18.27643,73.87789
18.27514,73.87836
18.27463,73.87851
18.27451,73.87856
18.27407,73.87873
18.27358,73.8789
18.27332,73.87899
18.27272,73.87919
18.27218,73.87938
18.27148,73.87963
18.27088,73.87988
18.27034,73.88011
18.27009,73.88022
18.26994,73.88028
18.2688,73.88077
18.26758,73.88131
18.26696,73.88157
18.26665,73.88171
18.26614,73.88194
18.26556,73.88219
18.26496,73.88246
18.26413,73.88285
18.26312,73.8833
18.26291,73.8834
18.26226,73.88371
18.26196,73.88394
18.26174,73.88404
18.2608,73.88447
18.2601,73.88478
18.2596,73.88503
18.25942,73.88513
18.25929,73.8852
18.2591,73.88534
18.25886,73.88552
18.25846,73.88595
18.25831,73.88611
18.25766,73.88681
18.25727,73.88724
18.257,73.8875
18.25677,73.88777
18.25654,73.88806
18.25628,73.88847
18.25596,73.88904
18.25579,73.88934
18.25564,73.88957
18.25558,73.88966
18.25545,73.88983
18.25532,73.88998
18.25513,73.89019
18.25507,73.89025
18.25499,73.89032
18.25488,73.89042
18.25477,73.89052
18.25471,73.89056
18.25401,73.89109
18.25384,73.8912
18.25372,73.89129
18.2537,73.8913
18.25366,73.89138
18.25359,73.8915
18.2535,73.89161
18.2533,73.89177
18.25241,73.89246
18.25231,73.89256
18.2517,73.89311
18.2509,73.89373
18.25056,73.89401
18.25028,73.89419
18.25011,73.89428
18.24995,73.89434
18.24989,73.8944
18.24971,73.89455
18.24947,73.89473
18.249,73.89511
18.24805,73.89587
18.24695,73.89675
18.24572,73.89774
18.24468,73.89857
18.24387,73.89921
18.24303,73.89989
18.24244,73.90036
18.24226,73.90049
18.24197,73.90069
18.24116,73.90121
18.23993,73.90197
18.23934,73.90235
18.23898,73.90259
18.23879,73.90273
18.2386,73.90288
18.23843,73.90302
18.23824,73.9032
18.23804,73.90341
18.23789,73.90361
18.2378,73.90374
18.23765,73.90397
18.23758,73.90411
18.23714,73.90495
18.23631,73.90662
18.23558,73.90812
18.23473,73.90987
18.23439,73.91051
18.23422,73.91077
18.23404,73.91104
18.23391,73.91121
18.23386,73.91128
18.23382,73.91132
18.23379,73.91135
18.23377,73.91137
18.23374,73.9114
18.23371,73.91143
18.23369,73.91144
18.23356,73.91157
18.23336,73.91176
18.23274,73.91232
18.23265,73.91241
18.23259,73.91245
18.23228,73.91274
18.23189,73.9131
18.23158,73.9134
18.23069,73.91422
18.23051,73.91439
18.23045,73.91446
18.23038,73.91455
18.2303,73.91467
18.23023,73.91478
18.23015,73.9149
18.22972,73.91525
18.22929,73.91562
18.22881,73.91608
18.22547,73.91909
18.22535,73.91915
18.2252,73.91925
18.22508,73.91932
18.22482,73.91953
18.22453,73.91979
18.22403,73.92025
18.22328,73.92091
18.2232,73.92098
18.22315,73.92104
18.22311,73.9211
18.22302,73.92126
18.22298,73.92132
18.22295,73.92136
18.22289,73.92145
18.22112,73.92307
18.22106,73.92311
18.22097,73.92319
18.22071,73.92341
18.22045,73.92365
18.22007,73.92401
18.2199,73.92413
18.21976,73.9242
18.21969,73.92424
18.21956,73.92433
18.21944,73.92445
18.21855,73.92524
18.21798,73.92572
18.21782,73.92584
18.21759,73.92604
18.21712,73.92649
18.2145,73.92885
18.21429,73.92907
18.21349,73.92981
18.21279,73.93046
18.21175,73.93141
18.21167,73.93151
18.21163,73.93157
18.2116,73.93164
18.21156,73.93172
18.21092,73.93231
18.20997,73.93318
18.20962,73.93352
18.2094,73.93375
18.20907,73.93414
18.20896,73.93427
18.20873,73.93455
18.20745,73.93602
18.20712,73.93641
18.20674,73.93686
18.20626,73.93744
18.2061,73.93759
18.206,73.93769
18.20586,73.93784
18.20578,73.93791
18.20571,73.93798
18.20563,73.93803
18.20557,73.93808
18.20551,73.93812
18.20543,73.93819
18.20537,73.93824
18.20534,73.93827
18.20531,73.93831
18.20518,73.93847
18.20508,73.9386
18.20496,73.93878
18.20479,73.93901
18.20466,73.93926
18.20455,73.93952
18.20446,73.93979
18.20441,73.94005
18.20436,73.94031
18.20417,73.94154
18.20411,73.94188
18.20408,73.94203
18.20406,73.94214
18.20404,73.94223
18.204,73.94236
18.20395,73.94252
18.20382,73.94283
18.20373,73.94303
18.20371,73.94306
18.20363,73.94333
18.20354,73.9435
18.20347,73.94361
18.2033,73.94388
18.20321,73.94404
18.20311,73.94419
18.20291,73.94449
18.20274,73.94471
18.20263,73.94485
18.20245,73.94506
18.20232,73.94522
18.20217,73.94542
18.20216,73.94543
18.20127,73.94625
18.20004,73.94726
18.19971,73.94754
18.19951,73.9477
18.19917,73.94798
18.19901,73.9481
18.19892,73.94816
18.19878,73.94824
18.19863,73.94832
18.19849,73.94839
18.1984,73.94843
18.19823,73.94848
18.198,73.94856
18.19769,73.94865
18.19741,73.94874
18.19671,73.94899
18.19612,73.94919
18.19524,73.9495
18.19476,73.94966
18.19458,73.94974
18.19301,73.95028
18.19288,73.95032
18.19066,73.95108
18.19028,73.95121
18.1892,73.95155
18.18775,73.95206
18.18754,73.95215
18.18699,73.95233
18.18513,73.95296
18.18426,73.95322
18.18393,73.95331
18.18373,73.95337
18.18251,73.95373
18.18188,73.95391
18.18071,73.95425
18.18044,73.95433
18.18024,73.95445
18.18007,73.95457
18.17982,73.95467
18.17869,73.95496
18.178,73.95514
18.17779,73.95519
18.17755,73.95517
18.17742,73.95522
18.17702,73.95532
18.1769,73.95535
18.17677,73.95537
18.17665,73.95539
18.17639,73.95544
18.17624,73.95544
18.17611,73.95543
18.17583,73.95539
18.1755,73.95527
18.17522,73.95513
18.17502,73.95502
18.17482,73.95488
18.17451,73.95466
18.17392,73.95425
18.17284,73.95356
18.17262,73.95339
18.17248,73.95331
18.17237,73.95324
18.1723,73.9532
18.1722,73.95315
18.17212,73.95311
18.17203,73.95307
18.17193,73.95303
18.17184,73.953
18.17176,73.95297
18.17165,73.95295
18.17156,73.95293
18.17145,73.95291
18.17137,73.9529
18.17131,73.9529
18.17119,73.9529
18.17108,73.95291
18.17082,73.95292
18.17062,73.95295
18.1702,73.953
18.16976,73.95307
18.16958,73.9531
18.16827,73.95331
18.16786,73.95338
18.1674,73.95345
18.16671,73.95356
18.16616,73.95365
18.16591,73.9537
18.16562,73.95377
18.1654,73.95383
18.16508,73.95393
18.165,73.95395
18.16475,73.95403
18.16454,73.95411
18.16435,73.95418
18.16414,73.95427
18.16388,73.95438
18.16374,73.95444
18.16353,73.95455
18.1632,73.95472
18.163,73.95483
18.16275,73.95497
18.16257,73.95509
18.16237,73.95522
18.16219,73.95535
18.16137,73.95591
18.16098,73.95618
18.16074,73.95637
18.16062,73.95646
18.16055,73.95652
18.16048,73.95659
18.16038,73.95668
18.1603,73.95679
18.16015,73.95697
18.15992,73.95727
18.15957,73.95775
18.15934,73.95808
18.15889,73.95871
18.1584,73.95935
18.15801,73.95988
18.15767,73.96034
18.15747,73.96061
18.15732,73.96084
18.15719,73.96104
18.15702,73.96131
18.15686,73.96158
18.15641,73.96233
18.15612,73.96282
18.15571,73.96351
18.15557,73.96375
18.15547,73.96395
18.15523,73.96439
18.15509,73.96466
18.15469,73.96535
18.15408,73.96637
18.15373,73.96693
18.15314,73.96796
18.15205,73.96981
18.1517,73.97039
18.1512,73.97126
18.15075,73.97199
18.15061,73.97222
18.15046,73.97243
18.15026,73.97272
18.15011,73.9729
18.15,73.97305
18.14989,73.97317
18.14975,73.97333
18.1496,73.97349
18.1494,73.97371
18.1492,73.9739
18.14906,73.97403
18.14893,73.97414
18.14872,73.97431
18.14844,73.97453
18.14806,73.9748
18.14775,73.975
18.1475,73.97514
18.14739,73.97521
18.1471,73.97538
18.14701,73.97543
18.14674,73.97557
18.1466,73.97564
18.14518,73.97625
18.14494,73.97637
18.14469,73.97649
18.14457,73.97654
18.14433,73.97665
18.14328,73.97712
18.14202,73.97767
18.14125,73.97801
18.14091,73.97815
18.14041,73.97837
18.13984,73.97861
18.1388,73.97904
18.13795,73.97938
18.1373,73.97963
18.13673,73.97987
18.13612,73.98014
18.13422,73.98094
18.1338,73.98112
18.13351,73.98123
18.1333,73.98133
18.13288,73.98152
18.13242,73.98175
18.13223,73.98185
18.13196,73.98199
18.1316,73.98219
18.13136,73.9823
18.13134,73.9823
18.13126,73.98236
18.13113,73.98249
18.13101,73.98262
18.13092,73.98273
18.1304,73.98304
18.12991,73.9833
18.12973,73.9834
18.12961,73.98346
18.1295,73.98351
18.1294,73.98358
18.129,73.98376
18.12852,73.98396
18.12827,73.98406
18.12783,73.98424
18.12757,73.98433
18.1274,73.98435
18.12718,73.98435
18.12709,73.98438
18.12691,73.98447
18.12628,73.98472
18.12599,73.98483
18.12538,73.98507
18.12451,73.98542
18.1238,73.98572
18.12367,73.98579
18.12366,73.9858
18.1234,73.98598
18.12215,73.98648
18.12196,73.98654
18.12187,73.98656
18.12169,73.98659
18.12154,73.98659
18.12119,73.9867
18.12038,73.98698
18.11958,73.98722
18.11874,73.98749
18.11791,73.98778
18.11679,73.98816
18.1161,73.98841
18.11482,73.9889
18.11341,73.98943
18.11225,73.98984
18.11196,73.98995
18.11159,73.9901
18.11093,73.9903
18.1105,73.9904
18.11006,73.99048
18.1099,73.99049
18.10956,73.99052
18.1091,73.99053
18.1086,73.99052
18.10822,73.99048
18.10783,73.99042
18.10734,73.99033
18.10647,73.99016
18.10603,73.99009
18.10595,73.99008
18.10558,73.99006
18.10496,73.99008
18.10434,73.99015
18.104,73.99021
18.10364,73.99031
18.10311,73.99047
18.10252,73.9907
18.10248,73.99072
18.10149,73.99109
18.10011,73.99162
18.09993,73.9917
18.09973,73.9918
18.09953,73.99192
18.09933,73.99206
18.09908,73.99229
18.09879,73.9926
18.09736,73.99423
18.09714,73.99446
18.09691,73.99468
18.09665,73.99491
18.09636,73.99512
18.09607,73.99531
18.09576,73.99549
18.09548,73.99561
18.09521,73.99572
18.09494,73.99582
