Latitude,Longitude
19.23129,72.97654
19.23252,72.97641
19.23303,72.97636
19.23314,72.97634
19.23367,72.97627
19.2342,72.9762
19.23552,72.97604
19.23628,72.97595
19.23804,72.97574
19.23885,72.97564
19.23919,72.9756
19.23964,72.97557
19.23993,72.97556
19.24016,72.97556
19.24046,72.97557
19.24073,72.9756
19.24128,72.97567
19.24205,72.97578
19.24205,72.97578
19.24236,72.9758
19.24267,72.97581
19.24269,72.97581
19.24302,72.97582
19.24362,72.97582
19.244,72.97583
19.24538,72.97578
19.24602,72.97575
19.24645,72.97573
19.24656,72.97571
19.24664,72.9757
19.24675,72.97568
19.24685,72.97566
19.24695,72.97563
19.2471,72.97558
19.24725,72.97551
19.24736,72.97545
19.24753,72.97535
19.24797,72.97507
19.24843,72.97476
19.24877,72.97453
19.24926,72.9742
19.24971,72.97391
19.24988,72.97381
19.25058,72.97341
19.25104,72.97312
19.25116,72.97305
19.25127,72.97298
19.25127,72.97298
19.25144,72.9729
19.25165,72.97281
19.25208,72.97264
19.2529,72.9723
19.25305,72.97224
19.2532,72.97217
19.25489,72.97152
19.25593,72.97111
19.25635,72.97094
19.25768,72.97039
19.25812,72.97021
19.25838,72.97011
19.25875,72.96997
19.25903,72.96986
19.25935,72.96972
19.25974,72.96955
19.26025,72.96937
19.26036,72.96931
19.26308,72.96825
19.26388,72.9679
19.26425,72.96778
19.2648,72.96754
19.26537,72.96731
19.26677,72.96677
19.26725,72.9666
19.2676,72.96645
19.26798,72.96628
19.26839,72.96608
19.2686,72.96596
19.26889,72.96579
19.26984,72.96523
19.27008,72.96508
19.27032,72.96494
19.27056,72.96479
19.27085,72.96458
19.27107,72.96441
19.27126,72.9642
19.2714,72.96405
19.27157,72.96386
19.27187,72.96347
19.27286,72.96213
19.27363,72.96119
19.27384,72.96093
19.27397,72.96076
19.2743,72.96033
19.27456,72.96003
19.27502,72.95959
19.27541,72.95928
19.27609,72.95868
19.27617,72.95864
19.27621,72.95861
19.27655,72.95833
19.27699,72.95796
19.27799,72.95712
19.27843,72.95676
19.27888,72.95639
19.27896,72.95633
19.27949,72.95595
19.28005,72.95562
19.28043,72.95541
19.2805,72.95537
19.28068,72.95528
19.28104,72.95512
19.28155,72.95488
19.28168,72.95481
19.28179,72.95475
19.28187,72.95469
19.28195,72.95463
19.28203,72.95457
19.28212,72.95449
19.28219,72.95441
19.28225,72.95434
19.28231,72.95426
19.28237,72.95418
19.28243,72.95407
19.28249,72.95397
19.28278,72.95339
19.28292,72.95315
19.28302,72.95295
19.2831,72.95281
19.28315,72.95273
19.28326,72.95257
19.28332,72.95249
19.28343,72.95234
19.28347,72.95228
19.28353,72.95219
19.28361,72.95202
19.28367,72.9519
19.28372,72.95177
19.28374,72.9517
19.28378,72.95144
19.2839,72.95043
19.28399,72.95001
19.2843,72.9474
19.28499,72.94209
19.28501,72.94196
19.28503,72.94183
19.28506,72.94171
19.28508,72.94161
19.2851,72.94152
19.28512,72.94145
19.28515,72.94138
19.28521,72.94119
19.28531,72.94101
19.28538,72.94088
19.28541,72.94082
19.28546,72.94073
19.28557,72.94057
19.28573,72.9403
19.28593,72.94005
19.28602,72.93994
19.2861,72.93984
19.28624,72.9397
19.28657,72.93933
19.28663,72.93926
19.28666,72.93921
19.2867,72.93915
19.28673,72.93911
19.28676,72.93905
19.28678,72.939
19.2868,72.93894
19.28681,72.93888
19.28681,72.93883
19.28682,72.93878
19.28681,72.93871
19.2868,72.93857
19.28675,72.93829
19.2867,72.9381
19.28667,72.938
19.28664,72.9379
19.28662,72.93785
19.28659,72.9378
19.28655,72.93774
19.2865,72.93769
19.28645,72.93764
19.28641,72.93761
19.28635,72.93758
19.28619,72.9375
19.28617,72.93748
19.28607,72.93744
19.28597,72.93739
19.28589,72.93735
19.28578,72.93729
19.28569,72.93722
19.28559,72.93715
19.28555,72.93711
19.2855,72.93705
19.28547,72.93701
19.28541,72.93692
19.28537,72.93686
19.28531,72.93672
19.28525,72.93658
19.28519,72.93644
19.28514,72.93633
19.28511,72.93623
19.2851,72.93619
19.28507,72.93606
19.28506,72.93588
19.28507,72.9358
