Latitude,Longitude
18.837960,73.24378
18.837300,73.24467
18.834760,73.2481
18.834700,73.24819
18.833950,73.2492
18.833810,73.24939
18.833200,73.25021
18.832030,73.25177
18.831660,73.25229
18.831530,73.25248
18.831400,73.2527
18.831270,73.25294
18.831140,73.2532
18.830980,73.25356
18.830790,73.254
18.830250,73.25527
18.829700,73.25658
18.828700,73.25893
18.828100,73.26035
18.827860,73.26088
18.827700,73.26119
18.827540,73.2615
18.827330,73.26183
18.827140,73.26209
18.826960,73.26233
18.826860,73.26245
18.826680,73.26266
18.826460,73.26289
18.826310,73.26304
18.826100,73.26323
18.825850,73.26343
18.825520,73.26369
18.825250,73.26388
18.824340,73.26451
18.823510,73.26508
18.823090,73.26537
18.822700,73.26565
18.821770,73.26632
18.821400,73.26662
18.821200,73.26679
18.821050,73.26694
18.820890,73.26709
18.820730,73.26726
18.820600,73.26742
18.820410,73.26765
18.820170,73.26795
18.820020,73.26814
18.819840,73.26839
18.818150,73.27096
18.816210,73.27389
18.815210,73.27542
18.814950,73.27581
18.814690,73.27619
18.814590,73.27633
18.814340,73.27669
18.814240,73.27681
18.814000,73.27708
18.813910,73.27718
18.813780,73.2773
18.813550,73.27752
18.813320,73.27771
18.813140,73.27785
18.812920,73.27801
18.812600,73.27823
18.812240,73.27846
18.811830,73.27871
18.811290,73.27905
18.811090,73.27917
18.810760,73.27938
18.810240,73.2797
18.809830,73.27996
18.809400,73.28023
18.808880,73.28057
18.808690,73.28069
18.808460,73.28083
18.808160,73.28103
18.807850,73.28122
18.807340,73.28155
18.807010,73.28177
18.806830,73.28189
18.806630,73.28203
18.806390,73.28218
18.805980,73.28244
18.805450,73.28276
18.805230,73.2829
18.805150,73.28295
18.805000,73.28305
18.804990,73.28306
18.804830,73.28315
18.802730,73.28446
18.802600,73.28455
18.801870,73.285
18.800660,73.28577
18.800140,73.28606
18.799700,73.28633
18.798880,73.28688
18.798710,73.28699
18.798130,73.28735
18.797450,73.28778
18.796800,73.28819
18.796500,73.28839
18.796260,73.28856
18.796120,73.28868
18.796000,73.28879
18.795800,73.28898
18.795680,73.28909
18.795540,73.28924
18.795410,73.2894
18.795260,73.28957
18.795120,73.28974
18.794960,73.28998
18.794780,73.29021
18.794780,73.29022
18.794770,73.29023
18.794600,73.29048
18.794470,73.29071
18.794360,73.2909
18.794240,73.29113
18.794090,73.29148
18.793980,73.29174
18.793870,73.29199
18.793100,73.29426
18.792930,73.29473
18.792630,73.29559
18.791680,73.29834
18.790920,73.30051
18.790560,73.30152
18.790320,73.30222
18.789560,73.30444
18.788940,73.30634
18.788640,73.3072
18.788510,73.30758
18.788370,73.30795
18.788360,73.30799
18.788250,73.30824
18.788120,73.3085
18.787980,73.3088
18.787880,73.30899
18.787460,73.30964
18.787080,73.31014
18.786620,73.31064
18.786230,73.31101
18.785840,73.31133
18.785350,73.31169
18.784960,73.31194
18.784130,73.31241
18.782790,73.31315
18.782530,73.3133
18.781580,73.3138
18.781150,73.31407
18.780680,73.31444
18.780380,73.31472
18.780150,73.31496
18.779860,73.31531
18.779680,73.31558
18.779250,73.31625
18.778900,73.31687
18.778500,73.31759
18.778200,73.31815
18.777770,73.31885
18.777690,73.31902
18.777610,73.31918
18.777540,73.3193
18.777450,73.31944
18.777320,73.3196
18.777220,73.31972
18.777110,73.31984
18.777030,73.31992
18.776950,73.31999
18.776830,73.32008
18.776680,73.32018
18.776520,73.3203
18.776280,73.32045
18.776040,73.32058
18.775630,73.3208
18.775220,73.32101
18.774590,73.32132
18.774310,73.32146
18.774150,73.32155
18.774000,73.32164
18.773860,73.32173
18.773730,73.32182
18.773620,73.32192
18.773500,73.32204
18.773330,73.32222
18.773180,73.32241
18.773090,73.32253
18.773010,73.32265
18.772870,73.32289
18.772730,73.32319
18.772640,73.32338
18.772540,73.32361
18.772480,73.32379
18.772430,73.32394
18.772380,73.3241
18.772350,73.32425
18.772320,73.32444
18.772310,73.32464
18.772310,73.32484
18.772330,73.32512
18.772350,73.32533
18.772380,73.32557
18.772410,73.32572
18.772440,73.32587
18.772480,73.32602
18.772540,73.3262
18.772780,73.32694
18.772830,73.3271
18.772890,73.32735
18.772940,73.32758
18.772970,73.3278
18.773000,73.32805
18.773010,73.32833
18.773030,73.32859
18.773040,73.32882
18.773040,73.32905
18.773030,73.32917
18.773020,73.3293
18.772990,73.32953
18.772960,73.32975
18.772920,73.32997
18.772860,73.33016
18.772780,73.3304
18.772670,73.33074
18.772540,73.33112
18.772420,73.33147
18.772290,73.3319
18.772200,73.33222
18.772100,73.33248
18.772010,73.33274
18.771920,73.33312
18.771880,73.33328
18.771830,73.33342
18.771680,73.33385
18.771570,73.3342
18.771460,73.33452
18.771280,73.33496
18.771120,73.33538
18.770890,73.33607
18.770670,73.33662
18.770630,73.33673
18.770580,73.33686
18.770500,73.33703
18.770380,73.3373
18.770300,73.33747
18.770230,73.3376
18.770090,73.33784
18.769990,73.33798
18.769890,73.3381
18.769800,73.33821
18.769710,73.33832
18.769530,73.33851
18.769290,73.33874
18.769140,73.33888
18.768980,73.33904
18.768720,73.33932
18.768590,73.33947
18.768450,73.33961
18.768400,73.33969
18.768360,73.33982
18.768340,73.33997
18.768350,73.34011
18.768370,73.34021
18.768440,73.34035
18.768560,73.34051
18.768600,73.34054
18.769060,73.34112
18.769460,73.34154
18.769690,73.34179
18.769910,73.34203
18.770280,73.34239
18.770430,73.34254
18.770520,73.34263
18.770590,73.34269
18.770640,73.34275
18.770680,73.3428
18.770720,73.34285
18.770780,73.34294
18.770830,73.34304
18.770860,73.34313
18.770890,73.34321
18.770910,73.3433
18.770930,73.34336
18.770940,73.34342
18.770950,73.3435
18.770950,73.34355
18.770960,73.34361
18.770960,73.34368
18.770950,73.34374
18.770940,73.34382
18.770930,73.3439
18.770920,73.34395
18.770900,73.34401
18.770870,73.34409
18.770830,73.34418
18.770790,73.34425
18.770760,73.34431
18.770720,73.34436
18.770690,73.34441
18.770670,73.34444
18.770620,73.34449
18.770580,73.34455
18.770510,73.34461
18.770450,73.34466
18.770390,73.3447
18.770340,73.34473
18.770280,73.34476
18.770200,73.3448
18.770150,73.34482
18.770080,73.34484
18.769960,73.34488
18.769810,73.34492
18.769630,73.34497
18.769470,73.345
18.769270,73.34505
18.768620,73.34521
18.768430,73.34526
18.768260,73.34531
18.768080,73.34536
18.767910,73.34541
18.767800,73.34545
18.767700,73.34549
18.767600,73.34551
18.767510,73.34553
18.767430,73.34554
18.767380,73.34555
18.767320,73.34556
18.767230,73.34557
18.767090,73.34562
18.766940,73.34568
18.766730,73.34575
18.766530,73.34582
18.766360,73.34587
18.766320,73.34588
18.766270,73.34589
18.766230,73.3459
18.766180,73.34592
18.766100,73.34594
18.766040,73.34597
18.765990,73.34599
18.765880,73.34605
18.765820,73.34608
18.765770,73.34611
18.765730,73.34614
18.765680,73.34619
18.765640,73.34623
18.765580,73.34627
18.765500,73.34631
18.765460,73.34634
18.765400,73.34637
18.765350,73.34639
18.765300,73.34642
18.765240,73.34644
18.765200,73.34647
18.765150,73.34649
18.765090,73.34652
18.765040,73.34653
18.764990,73.34655
18.764940,73.34657
18.764900,73.3466
18.764830,73.34665
18.764760,73.34669
18.764700,73.34674
18.764660,73.34676
18.764600,73.34678
18.764560,73.3468
18.764520,73.34681
18.764470,73.34682
18.764410,73.34684
18.764350,73.34688
18.764290,73.34691
18.764240,73.34694
18.764190,73.34697
18.764140,73.34699
18.764090,73.34701
18.764040,73.34704
18.763990,73.34706
18.763950,73.34708
18.763890,73.3471
18.763840,73.34713
18.763790,73.34717
18.763660,73.34727
18.763560,73.34736
18.763440,73.34745
18.763320,73.34754
18.763270,73.34759
18.763220,73.34762
18.763110,73.34773
18.763040,73.34781
18.762980,73.34788
18.762950,73.34794
18.762920,73.34801
18.762910,73.34806
18.762910,73.34811
18.762910,73.34816
18.762910,73.34819
18.762930,73.34825
18.762940,73.3483
18.762970,73.34836
18.763200,73.34871
18.763360,73.34895
18.763520,73.34919
18.763760,73.34957
18.763830,73.3497
18.763940,73.34991
18.764000,73.35003
18.764040,73.35011
18.764100,73.35019
18.764140,73.35024
18.764200,73.35029
18.764250,73.35033
18.764340,73.35037
18.764400,73.35039
18.764470,73.35042
18.764560,73.35044
18.764630,73.35047
18.764700,73.3505
18.764770,73.35053
18.764860,73.35059
18.764950,73.35063
18.765010,73.35067
18.765070,73.35071
18.765140,73.35076
18.765210,73.3508
18.765280,73.35084
18.765360,73.35089
18.765450,73.35095
18.765510,73.35099
18.765570,73.35103
18.765620,73.35107
18.765650,73.3511
18.765690,73.35114
18.765710,73.35118
18.765740,73.35123
18.765760,73.35128
18.765770,73.35133
18.765780,73.35139
18.765780,73.35143
18.765770,73.35148
18.765770,73.35152
18.765750,73.35157
18.765720,73.35162
18.765700,73.35167
18.765660,73.35171
18.765630,73.35174
18.765590,73.35179
18.765520,73.35183
18.765400,73.35191
18.765220,73.35198
18.765090,73.35205
18.764960,73.35214
18.764880,73.35223
18.764810,73.35233
18.764740,73.35246
18.764700,73.35259
18.764680,73.35271
18.764680,73.35279
18.764680,73.35283
18.764700,73.35294
18.764750,73.35308
18.764860,73.35327
18.765020,73.35346
18.765490,73.35397
18.765800,73.3543
18.766120,73.35457
18.766460,73.35486
18.766910,73.35523
18.767630,73.35577
18.767920,73.35597
18.768280,73.35626
18.768400,73.35638
18.768490,73.3565
18.768600,73.35671
18.768670,73.35691
18.768740,73.3571
18.768800,73.35728
18.768890,73.35747
18.768980,73.35762
18.769100,73.35776
18.769290,73.35791
18.769520,73.35806
18.770250,73.35847
18.771210,73.35899
18.771330,73.35905
18.771760,73.35932
18.771850,73.35941
18.771950,73.35953
18.772030,73.35968
18.772060,73.35983
18.772060,73.36003
18.772030,73.36016
18.771990,73.36028
18.771910,73.36044
